error,pos,correction,error phrase,correct phrase,num of this error-correction phrase occur,num of this error-correction pair occur,collocation,category of collocation,total num of error time this error-correction pairs fall into this collocation category,unique num of error-correction pairs fall into this collocation category,total num of error occur,error_collocation,correction_collocation
make,VERB,do,make justice,do justice,1,1073,justice,"Rightness, Fairness, Purpose, Use, & Strength",3,3,4016,8,94
make,VERB,do,make swing,do swing,1,1073,swing,Actions and Positions,4,3,4016,0,5
make,VERB,give,make presentation,give presentation,103,337,presentation,"Belonging and Owning, Getting and Giving",105,2,4016,1,32
make,VERB,give,make advice,give advice,4,337,advice,"Communicating, mainly by Speaking and Talking",105,12,4016,0,1
make,VERB,give,make answer,give answer,8,337,answer,"Communicating, mainly by Speaking and Talking",105,12,4016,0,219
make,VERB,give,make lecture,give lecture,9,337,lecture,"Communicating, mainly by Speaking and Talking",105,12,4016,0,1
make,VERB,give,make speech,give speech,71,337,speech,"Communicating, mainly by Speaking and Talking",105,12,4016,2,410
make,VERB,give,make massage,give massage,2,337,massage,misc-ap-0,20,16,4016,0,1
make,VERB,give,make student,give student,4,337,student,misc-ap-0,20,16,4016,40,164
make,VERB,give,make flavor,give flavor,1,337,flavor,misc-ap-0,20,16,4016,4,9
make,VERB,give,make grooming,give grooming,1,337,grooming,misc-ap-0,20,16,4016,0,0
make,VERB,give,make shipsick,give shipsick,1,337,shipsick,misc-ap-0,20,16,4016,0,0
make,VERB,give,make chairman,give chairman,1,337,chairman,misc-ap-0,20,16,4016,20,25
make,VERB,give,make narration,give narration,1,337,narration,misc-ap-0,20,16,4016,0,0
make,VERB,give,make feedback,give feedback,1,337,feedback,misc-ap-0,20,16,4016,0,9
make,VERB,give,make discount,give discount,11,337,discount,Commerce,11,1,4016,0,71
make,VERB,give,make importance,give importance,1,337,importance,"Possibility, Chance, and Necessity",13,6,4016,0,0
make,VERB,give,make confidence,give confidence,8,337,confidence,"Possibility, Chance, and Necessity",13,6,4016,0,0
make,VERB,give,make concert,give concert,7,337,concert,Music and Related Activities,20,2,4016,6,67
make,VERB,give,make headache,give headache,7,337,headache,Diseases and Ailments,8,2,4016,0,0
make,VERB,give,make paper,give paper,2,337,paper,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",10,7,4016,1,16
make,VERB,give,make impression,give impression,2,337,impression,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",10,7,4016,1,259
make,VERB,give,make book,give book,1,337,book,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",10,7,4016,1,36
make,VERB,give,make member,give member,2,337,member,People,8,5,4016,31,95
make,VERB,give,make people,give people,3,337,people,People,8,5,4016,1,2
make,VERB,give,make child,give child,1,337,child,People,8,5,4016,46,195
make,VERB,give,make motivation,give motivation,4,337,motivation,"Thinking, Judging and Remembering-",8,4,4016,0,0
make,VERB,give,make idea,give idea,1,337,idea,"Thinking, Judging and Remembering-",8,4,4016,35,68
make,VERB,give,make example,give example,5,337,example,"Being, Becoming, and Happening",9,5,4016,59,68
make,VERB,give,make picture,give picture,1,337,picture,Communication and Information,9,7,4016,1,79
make,VERB,give,make sense,give sense,1,337,sense,Communication and Information,9,7,4016,15,47
make,VERB,give,make present,give present,2,337,present,Communication and Information,9,7,4016,0,23
make,VERB,give,make energy,give energy,2,337,energy,"Rightness, Fairness, Purpose, Use, & Strength",6,4,4016,1,6
make,VERB,give,make power,give power,2,337,power,"Rightness, Fairness, Purpose, Use, & Strength",6,4,4016,0,1
make,VERB,give,make laugh,give laugh,1,337,laugh,Action of the Face related to Feelings,4,2,4016,0,0
make,VERB,give,make smile,give smile,3,337,smile,Action of the Face related to Feelings,4,2,4016,5,6
make,VERB,cause,make disease,cause disease,1,192,disease,"Bodily Conditions Relating to Health, Sickness, and Disability",108,7,4016,9,185
make,VERB,cause,make pain,cause pain,2,192,pain,"Bodily Conditions Relating to Health, Sickness, and Disability",108,7,4016,0,1
make,VERB,cause,make trouble,cause trouble,55,192,trouble,"Bodily Conditions Relating to Health, Sickness, and Disability",108,7,4016,1,1
make,VERB,cause,make problem,cause problem,36,192,problem,"Bodily Conditions Relating to Health, Sickness, and Disability",108,7,4016,0,10
make,VERB,cause,make pollution,cause pollution,12,192,pollution,"Bodily Conditions Relating to Health, Sickness, and Disability",108,7,4016,3,55
make,VERB,cause,make someplace,cause someplace,1,192,someplace,misc-ap-0,24,18,4016,0,0
make,VERB,cause,make precipitation,cause precipitation,1,192,precipitation,misc-ap-0,24,18,4016,0,2
make,VERB,cause,make devastation,cause devastation,1,192,devastation,misc-ap-0,24,18,4016,0,23
make,VERB,cause,make muscle,cause muscle,1,192,muscle,misc-ap-0,24,18,4016,0,9
make,VERB,cause,make hiatus,cause hiatus,1,192,hiatus,misc-ap-0,24,18,4016,0,0
make,VERB,cause,make stain,cause stain,1,192,stain,misc-ap-0,24,18,4016,0,3
make,VERB,cause,make misunderstanding,cause misunderstanding,7,192,misunderstanding,misc-ap-0,24,18,4016,0,7
make,VERB,cause,make syndicate,cause syndicate,1,192,syndicate,misc-ap-0,24,18,4016,0,0
make,VERB,cause,make failure,cause failure,1,192,failure,misc-ap-0,24,18,4016,19,56
make,VERB,cause,make rain,cause rain,1,192,rain,Weather and Temperature,7,5,4016,0,37
make,VERB,cause,make typhoon,cause typhoon,2,192,typhoon,Weather and Temperature,7,5,4016,0,1
make,VERB,cause,make breath,cause breath,2,192,breath,Weather and Temperature,7,5,4016,0,0
make,VERB,cause,make shower,cause shower,1,192,shower,Weather and Temperature,7,5,4016,0,0
make,VERB,cause,make teenager,cause teenager,3,192,teenager,People,9,3,4016,0,0
make,VERB,cause,make people,cause people,3,192,people,People,9,3,4016,1,7
make,VERB,cause,make disaster,cause disaster,3,192,disaster,"Resemblance, Difference, and Change",5,2,4016,0,52
make,VERB,cause,make level,cause level,2,192,level,"Resemblance, Difference, and Change",5,2,4016,0,0
make,VERB,cause,make shortage,cause shortage,3,192,shortage,"Size, Importance, and Availability",4,2,4016,0,123
make,VERB,cause,make decline,cause decline,1,192,decline,"Size, Importance, and Availability",4,2,4016,3,93
make,VERB,cause,make loss,cause loss,3,192,loss,"Showing, Hiding, Finding, Saving, and Similar Words",4,2,4016,1,368
make,VERB,cause,make examiner,cause examiner,1,192,examiner,"Showing, Hiding, Finding, Saving, and Similar Words",4,2,4016,0,0
make,VERB,cause,make stress,cause stress,2,192,stress,Language,5,4,4016,0,1
make,VERB,cause,make grammar,cause grammar,1,192,grammar,Language,5,4,4016,0,0
make,VERB,cause,make accent,cause accent,1,192,accent,Language,5,4,4016,0,0
make,VERB,cause,make difficulty,cause difficulty,3,192,difficulty,"General, Usual, Unusual, etc",3,1,4016,0,1
make,VERB,cause,make accident,cause accident,2,192,accident,"Being, Becoming, and Happening",61,4,4016,0,218
make,VERB,cause,make calamity,cause calamity,1,192,calamity,"Being, Becoming, and Happening",61,4,4016,0,1
make,VERB,cause,make effect,cause effect,1,192,effect,Causing,3,2,4016,1,1
make,VERB,cause,make pressure,cause pressure,2,192,pressure,Causing,3,2,4016,0,33
make,VERB,cause,make damage,cause damage,2,192,damage,"Cutting, Joining, Breaking, and Destroying",2,1,4016,0,1
make,VERB,cause,make attitude,cause attitude,2,192,attitude,Feeling and Behavior Generally,4,2,4016,0,0
make,VERB,cause,make flooding,cause flooding,1,192,flooding,Geography,2,2,4016,0,2
make,VERB,cause,make landslide,cause landslide,1,192,landslide,Geography,2,2,4016,0,25
make,VERB,cause,make work,cause work,1,192,work,Doing Things,2,2,4016,3,9
make,VERB,cause,make era,cause era,1,192,era,Time Generally,2,2,4016,0,0
make,VERB,cause,make disagreement,cause disagreement,1,192,disagreement,"Communicating, mainly by Speaking and Talking",4,3,4016,0,3
make,VERB,cause,make pet,cause pet,1,192,pet,"Courting, Sex, and Marriage",1,1,4016,0,0
make,VERB,cause,make mistake,cause mistake,1,192,mistake,"Rightness, Fairness, Purpose, Use, & Strength",37,2,4016,1,1
make,VERB,cause,make policy,cause policy,1,192,policy,Politics and Election,1,1,4016,1,12
make,VERB,cause,make frustration,cause frustration,1,192,frustration,"Relaxation, Excitement, Interest, and Surprise",3,2,4016,0,10
make,VERB,cause,make penalty,cause penalty,1,192,penalty,Prison and Punishment,1,1,4016,0,2
make,VERB,cause,make activity,cause activity,1,192,activity,Entertainment Generally,3,2,4016,0,10
make,VERB,cause,make headache,cause headache,1,192,headache,Diseases and Ailments,1,1,4016,0,1
make,VERB,cause,make thing,cause thing,1,192,thing,Objects Generally,1,1,4016,1,1
make,VERB,cause,make queue,cause queue,1,192,queue,"Moving, Coming, and going",1,1,4016,0,0
make,VERB,cause,make irritation,cause irritation,1,192,irritation,"Anger, Violence, Stress, Calm, Quietness",2,2,4016,0,20
make,VERB,take,make image,take image,5,183,image,Arts and Crafts,20,2,4016,1,22
make,VERB,take,make picture,take picture,15,183,picture,Arts and Crafts,20,2,4016,1,1
make,VERB,take,make professor,take professor,1,183,professor,misc-ap-0,22,17,4016,0,2
make,VERB,take,make holiday,take holiday,5,183,holiday,misc-ap-0,22,17,4016,0,50
make,VERB,take,make days'holiday,take days'holiday,1,183,days'holiday,misc-ap-0,22,17,4016,0,0
make,VERB,take,make -,take -,1,183,-,misc-ap-0,22,17,4016,0,0
make,VERB,take,make hunting,take hunting,1,183,hunting,misc-ap-0,22,17,4016,0,0
make,VERB,take,make student,take student,2,183,student,misc-ap-0,22,17,4016,40,56
make,VERB,take,make dslr,take dslr,1,183,dslr,misc-ap-0,22,17,4016,0,0
make,VERB,take,make precaution,take precaution,1,183,precaution,misc-ap-0,22,17,4016,0,2
make,VERB,take,make agency,take agency,1,183,agency,misc-ap-0,22,17,4016,1,13
make,VERB,take,make pic,take pic,1,183,pic,misc-ap-0,22,17,4016,0,0
make,VERB,take,make days'vacation,take days'vacation,1,183,days'vacation,misc-ap-0,22,17,4016,0,0
make,VERB,take,make action,take action,14,183,action,Courts of Law and Legal Work,14,1,4016,4,21
make,VERB,take,make advantage,take advantage,1,183,advantage,"Possibility, Chance, and Necessity",17,4,4016,0,4
make,VERB,take,make opportunity,take opportunity,11,183,opportunity,"Possibility, Chance, and Necessity",17,4,4016,0,188
make,VERB,take,make break,take break,4,183,break,Time Generally,13,4,4016,45,214
make,VERB,take,make time,take time,5,183,time,Time Generally,13,4,4016,1,7
make,VERB,take,make test,take test,8,183,test,Science and Technology,8,1,4016,77,390
make,VERB,take,make step,take step,6,183,step,"Moving, Coming, and going",9,4,4016,1,2
make,VERB,take,make daughter,take daughter,1,183,daughter,People,9,6,4016,0,47
make,VERB,take,make people,take people,4,183,people,People,9,6,4016,1,1
make,VERB,take,make examination,take examination,4,183,examination,"Showing, Hiding, Finding, Saving, and Similar Words",14,2,4016,0,25
make,VERB,take,make camera,take camera,3,183,camera,"Recording Sound, Listening to the Radio, etc",43,4,4016,19,22
make,VERB,take,make photography,take photography,1,183,photography,"Recording Sound, Listening to the Radio, etc",43,4,4016,0,0
make,VERB,take,make card,take card,1,183,card,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",3,3,4016,0,1
make,VERB,take,make author,take author,1,183,author,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",3,3,4016,3,4
make,VERB,create,make imbalance,create imbalance,1,161,imbalance,misc-ap-0,54,18,4016,3,24
make,VERB,create,make hairstyle,create hairstyle,1,161,hairstyle,misc-ap-0,54,18,4016,0,0
make,VERB,create,make distance,create distance,1,161,distance,misc-ap-0,54,18,4016,6,6
make,VERB,create,make internet,create internet,2,161,internet,misc-ap-0,54,18,4016,0,0
make,VERB,create,make website,create website,6,161,website,misc-ap-0,54,18,4016,0,0
make,VERB,create,make server,create server,2,161,server,misc-ap-0,54,18,4016,1,3
make,VERB,create,make society,create society,6,161,society,misc-ap-0,54,18,4016,11,39
make,VERB,create,make site,create site,2,161,site,Places,31,9,4016,1,3
make,VERB,create,make room,create room,1,161,room,Places,31,9,4016,3,17
make,VERB,create,make situation,create situation,5,161,situation,Places,31,9,4016,57,149
make,VERB,create,make environment,create environment,14,161,environment,Places,31,9,4016,0,193
make,VERB,create,make style,create style,4,161,style,Arts and Crafts,15,5,4016,12,24
make,VERB,create,make illustration,create illustration,1,161,illustration,Arts and Crafts,15,5,4016,0,0
make,VERB,create,make image,create image,8,161,image,Arts and Crafts,15,5,4016,1,130
make,VERB,create,make atmosphere,create atmosphere,11,161,atmosphere,Weather and Temperature,11,1,4016,10,183
make,VERB,create,make program,create program,2,161,program,Communication and Information,8,3,4016,2,205
make,VERB,create,make advertisement,create advertisement,5,161,advertisement,Communication and Information,8,3,4016,5,5
make,VERB,create,make harmony,create harmony,6,161,harmony,"Rightness, Fairness, Purpose, Use, & Strength",10,4,4016,0,3
make,VERB,create,make opportunity,create opportunity,5,161,opportunity,"Possibility, Chance, and Necessity",5,1,4016,0,219
make,VERB,create,make change,create change,4,161,change,"Moving, Coming, and going",8,4,4016,13,28
make,VERB,create,make system,create system,4,161,system,"Resemblance, Difference, and Change",5,2,4016,1,196
make,VERB,create,make condition,create condition,2,161,condition,"Being, Becoming, and Happening",9,4,4016,44,154
make,VERB,create,make circumstance,create circumstance,1,161,circumstance,"Being, Becoming, and Happening",9,4,4016,5,6
make,VERB,get,make card,get card,12,117,card,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",13,2,4016,0,73
make,VERB,get,make result,get result,11,117,result,Sports and Games Generally,26,3,4016,55,180
make,VERB,get,make boyfriend,get boyfriend,4,117,boyfriend,"Courting, Sex, and Marriage",20,3,4016,0,4
make,VERB,get,make girlfriend,get girlfriend,3,117,girlfriend,"Courting, Sex, and Marriage",20,3,4016,0,7
make,VERB,get,make passport,get passport,3,117,passport,Law and Order Generally,4,2,4016,0,29
make,VERB,get,make license,get license,1,117,license,Law and Order Generally,4,2,4016,0,175
make,VERB,get,make information,get information,4,117,information,Communication and Information,5,2,4016,1,584
make,VERB,get,make chance,get chance,3,117,chance,"Possibility, Chance, and Necessity",6,3,4016,30,654
make,VERB,get,make shot,get shot,1,117,shot,"Possibility, Chance, and Necessity",6,3,4016,112,300
make,VERB,get,make smoker,get smoker,4,117,smoker,Cigarettes and Drugs,4,1,4016,0,0
make,VERB,get,make money,get money,1,117,money,Money,3,2,4016,15,855
make,VERB,get,make mark,get mark,2,117,mark,Money,3,2,4016,1,92
make,VERB,get,make insurance,get insurance,1,117,insurance,Commerce,2,2,4016,20,47
make,VERB,get,make contract,get contract,1,117,contract,Commerce,2,2,4016,57,478
make,VERB,get,make answer,get answer,2,117,answer,"Communicating, mainly by Speaking and Talking",3,2,4016,0,194
make,VERB,get,make response,get response,1,117,response,Doing Things,3,3,4016,83,201
make,VERB,get,make performance,get performance,1,117,performance,Doing Things,3,3,4016,27,33
make,VERB,get,make bankbook,get bankbook,1,117,bankbook,"Banking, Wealth, and Investment",2,2,4016,0,0
make,VERB,get,make loan,get loan,1,117,loan,"Banking, Wealth, and Investment",2,2,4016,1,241
make,VERB,get,make job,get job,2,117,job,"Business, Work, and Employment",2,1,4016,170,1115
make,VERB,get,make people,get people,2,117,people,People,3,2,4016,1,687
make,VERB,get,make haircut,get haircut,1,117,haircut,misc-ap-0,2,2,4016,0,45
make,VERB,get,make lense,get lense,1,117,lense,misc-ap-0,2,2,4016,0,0
make,VERB,get,make photo,get photo,1,117,photo,"Recording Sound, Listening to the Radio, etc",2,2,4016,8,17
make,VERB,get,make eyelash,get eyelash,1,117,eyelash,The Head and the Face,1,1,4016,0,0
make,VERB,get,make present,get present,1,117,present,Time Generally,5,3,4016,0,16
make,VERB,get,make grade,get grade,1,117,grade,"Resemblance, Difference, and Change",1,1,4016,36,50
make,VERB,get,make dog,get dog,1,117,dog,Animals/ Mammals,1,1,4016,10,35
make,VERB,write,make composition,write composition,3,96,composition,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",59,13,4016,0,7
make,VERB,write,make essay,write essay,10,96,essay,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",59,13,4016,0,100
make,VERB,write,make article,write article,5,96,article,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",59,13,4016,12,286
make,VERB,write,make book,write book,4,96,book,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",59,13,4016,1,1245
make,VERB,write,make diary,write diary,2,96,diary,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",59,13,4016,0,10
make,VERB,write,make thesis,write thesis,3,96,thesis,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",59,13,4016,0,24
make,VERB,write,make poem,write poem,3,96,poem,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",59,13,4016,0,90
make,VERB,write,make story,write story,13,96,story,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",59,13,4016,74,216
make,VERB,write,make lyric,write lyric,5,96,lyric,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",59,13,4016,0,36
make,VERB,write,make paper,write paper,3,96,paper,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",59,13,4016,1,66
make,VERB,write,make song,write song,8,96,song,Music and Related Activities,11,2,4016,26,359
make,VERB,write,make post,write post,3,96,post,Communication and Information,12,4,4016,0,0
make,VERB,keep,make diary,keep diary,22,77,diary,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",24,3,4016,0,61
